count,site,yr,vegPeriod
2,site483,2013,148.91125
1,site483,2014,148.91125
2,site483,1999,148.91125
3,site483,2002,148.91125
2,site483,2000,148.91125
9,site483,2008,148.91125
1,site483,2001,148.91125
2,site483,2010,148.91125
1,site484,2008,152.22
0,site484,1999,152.22
1,site484,2012,152.22
0,site484,2002,152.22
0,site484,2001,152.22
3,site484,2015,152.22
2,site484,2013,152.22
4,site484,2017,152.22
1,site484,2014,152.22
2,site484,2000,152.22
3,site484,2011,152.22
0,site485,2017,144.4825
3,site485,2010,144.4825
4,site485,2003,144.4825
0,site485,2007,144.4825
7,site485,2009,144.4825
2,site485,2015,144.4825
0,site485,2014,144.4825
3,site485,2008,144.4825
4,site485,2013,144.4825
4,site486,2013,147.5875
3,site486,2010,147.5875
1,site486,2000,147.5875
1,site486,2003,147.5875
6,site486,2008,147.5875
7,site486,2009,147.5875
1,site486,2017,147.5875
1,site486,2015,147.5875
4,site487,2006,140.5325
6,site487,2008,140.5325
5,site487,2012,140.5325
5,site487,2015,140.5325
4,site487,2010,140.5325
4,site487,2016,140.5325
6,site487,2014,140.5325
8,site487,2003,140.5325
2,site488,2004,142.02625
3,site488,2007,142.02625
2,site488,2008,142.02625
6,site488,2010,142.02625
2,site488,2014,142.02625
5,site488,2012,142.02625
8,site488,2009,142.02625
7,site488,2011,142.02625
2,site488,2016,142.02625
2,site489,2013,145.61
0,site489,2015,145.61
4,site489,2014,145.61
3,site489,2007,145.61
4,site489,2009,145.61
4,site489,2000,145.61
3,site489,2008,145.61
3,site490,1998,150.995
2,site490,2012,150.995
2,site490,2015,150.995
0,site490,2008,150.995
2,site490,2006,150.995
4,site490,2010,150.995
2,site490,2017,150.995
0,site490,2009,150.995
3,site491,1996,158.6325
4,site491,2013,158.6325
6,site491,2008,158.6325
3,site491,2010,158.6325
3,site491,2006,158.6325
3,site491,2016,158.6325
3,site492,2016,156.96
3,site492,2003,156.96
0,site492,2012,156.96
2,site492,2008,156.96
2,site492,2014,156.96
3,site492,2006,156.96
1,site493,2006,156.235
4,site493,2013,156.235
3,site493,2014,156.235
2,site493,2008,156.235
2,site493,2001,156.235
3,site493,2011,156.235
2,site493,2016,156.235
2,site494,1998,158.88375
2,site494,2009,158.88375
3,site494,2016,158.88375
5,site494,2003,158.88375
2,site494,2008,158.88375
3,site494,2014,158.88375
5,site494,2010,158.88375
9,site495,2003,156.24
4,site495,2015,156.24
3,site495,2013,156.24
5,site495,2008,156.24
3,site495,2016,156.24
4,site495,2007,156.24
8,site495,2010,156.24
7,site496,2004,156.045
9,site496,2000,156.045
8,site496,2016,156.045
9,site496,2015,156.045
4,site496,2017,156.045
13,site496,2011,156.045
8,site496,2003,156.045
6,site496,2009,156.045
7,site496,2014,156.045
3,site496,2010,156.045
8,site496,2005,156.045
5,site496,2013,156.045
9,site496,2008,156.045
10,site496,2002,156.045
9,site496,2012,156.045
10,site496,2006,156.045
11,site496,2007,156.045
2,site497,2016,151.19
3,site497,2010,151.19
1,site497,2004,151.19
4,site497,2014,151.19
2,site497,2003,151.19
2,site497,2008,151.19
3,site498,2017,154.56375
3,site498,2003,154.56375
2,site498,1999,154.56375
0,site498,2015,154.56375
1,site498,2000,154.56375
1,site498,2014,154.56375
2,site498,2006,154.56375
4,site498,2004,154.56375
2,site498,2011,154.56375
2,site498,2008,154.56375
5,site498,1998,154.56375
5,site499,1996,165.56
1,site499,2010,165.56
4,site499,2003,165.56
3,site499,2001,165.56
2,site499,2002,165.56
0,site499,1999,165.56
1,site499,1998,165.56
1,site499,2000,165.56
1,site499,2016,165.56
3,site499,2014,165.56
1,site499,2007,165.56
2,site499,2009,165.56
5,site500,2014,153.16
5,site500,2011,153.16
2,site500,2002,153.16
5,site500,2003,153.16
4,site500,2016,153.16
2,site500,2001,153.16
1,site500,2000,153.16
5,site500,1999,153.16
2,site500,2008,153.16
3,site501,2006,160.7725
1,site501,2002,160.7725
2,site501,2016,160.7725
1,site501,2008,160.7725
4,site501,2011,160.7725
1,site501,1998,160.7725
4,site501,2003,160.7725
0,site501,1997,160.7725
6,site501,2014,160.7725
1,site502,2006,166.10375
0,site502,2017,166.10375
2,site502,2003,166.10375
1,site502,2015,166.10375
1,site502,2004,166.10375
0,site502,1998,166.10375
2,site502,2008,166.10375
0,site502,2014,166.10375
4,site502,2011,166.10375
0,site503,2012,167.49375
0,site503,2006,167.49375
0,site503,2009,167.49375
0,site503,2014,167.49375
0,site503,2010,167.49375
0,site503,2011,167.49375
0,site503,2015,167.49375
0,site503,2017,167.49375
0,site503,2008,167.49375
0,site503,2005,167.49375
1,site504,2010,120.415
3,site504,2008,120.415
1,site504,2003,120.415
0,site504,2014,120.415
0,site504,2017,120.415
1,site504,2015,120.415
0,site504,2013,120.415
1,site504,2007,120.415
2,site504,2016,120.415
0,site504,2011,120.415
1,site504,2004,120.415
1,site504,2009,120.415
0,site504,2012,120.415
3,site505,2008,119.79625
0,site505,2016,119.79625
1,site505,2010,119.79625
0,site505,2017,119.79625
4,site505,2009,119.79625
0,site505,2013,119.79625
0,site505,2014,119.79625
0,site505,2011,119.79625
5,site505,2012,119.79625
2,site505,2015,119.79625
3,site505,2006,119.79625
4,site506,2001,112.865
6,site506,2014,112.865
5,site506,2008,112.865
5,site506,2006,112.865
7,site506,2007,112.865
5,site506,2016,112.865
4,site506,2005,112.865
3,site506,2012,112.865
3,site506,2010,112.865
4,site506,2009,112.865
9,site506,2011,112.865
2,site507,2009,137.9
2,site507,2016,137.9
2,site507,2010,137.9
2,site507,2000,137.9
2,site507,2001,137.9
1,site507,1999,137.9
1,site507,2012,137.9
0,site507,2002,137.9
3,site507,2013,137.9
4,site507,2008,137.9
3,site508,2016,134.34875
1,site508,2015,134.34875
2,site508,2004,134.34875
1,site508,2011,134.34875
1,site508,2007,134.34875
1,site508,2010,134.34875
3,site508,2017,134.34875
1,site508,2009,134.34875
2,site508,2013,134.34875
1,site508,2012,134.34875
4,site508,2008,134.34875
1,site509,1999,133.50375
3,site509,2012,133.50375
1,site509,2010,133.50375
1,site509,2009,133.50375
1,site509,2016,133.50375
0,site509,2000,133.50375
0,site509,2013,133.50375
3,site509,2002,133.50375
3,site509,2005,133.50375
4,site509,2001,133.50375
1,site509,2011,133.50375
1,site509,2014,133.50375
3,site510,2016,128.86
1,site510,2005,128.86
4,site510,2000,128.86
0,site510,2008,128.86
2,site510,2012,128.86
1,site510,2013,128.86
3,site510,1999,128.86
1,site511,2013,140.97875
1,site511,2016,140.97875
3,site511,2008,140.97875
2,site511,2009,140.97875
3,site511,2007,140.97875
2,site511,2014,140.97875
4,site511,2002,140.97875
0,site512,2016,142.115
1,site512,2008,142.115
0,site512,2012,142.115
1,site512,2009,142.115
0,site512,2000,142.115
0,site512,2013,142.115
1,site512,2014,142.115
0,site512,2015,142.115
0,site513,2015,149.70125
5,site513,2001,149.70125
0,site513,2004,149.70125
3,site513,2008,149.70125
0,site513,2017,149.70125
0,site513,2013,149.70125
4,site513,2010,149.70125
5,site514,2016,151.78125
5,site514,2010,151.78125
1,site514,2014,151.78125
4,site514,1999,151.78125
2,site514,2006,151.78125
0,site515,2017,153.67
0,site515,2014,153.67
0,site515,1999,153.67
3,site515,2011,153.67
2,site515,2008,153.67
4,site515,2000,153.67
3,site515,2004,153.67
3,site516,2008,137.46625
2,site516,2003,137.46625
5,site516,2001,137.46625
1,site516,2012,137.46625
0,site516,2017,137.46625
0,site516,2015,137.46625
2,site516,2009,137.46625
4,site517,1999,150.1375
7,site517,2001,150.1375
4,site517,2002,150.1375
3,site517,2011,150.1375
4,site517,2003,150.1375
2,site517,2010,150.1375
7,site517,2000,150.1375
1,site517,2016,150.1375
5,site517,2009,150.1375
4,site517,2013,150.1375
6,site517,2004,150.1375
3,site517,2015,150.1375
2,site517,2012,150.1375
4,site517,2007,150.1375
2,site517,2014,150.1375
2,site518,2007,150.37
3,site518,2008,150.37
3,site518,2012,150.37
5,site518,2015,150.37
4,site518,1999,150.37
3,site518,2010,150.37
1,site518,2017,150.37
3,site519,2016,153.105
6,site519,2008,153.105
5,site519,2004,153.105
6,site519,2011,153.105
1,site519,2005,153.105
2,site519,2014,153.105
1,site520,2004,151.43625
0,site520,2014,151.43625
1,site520,2007,151.43625
3,site520,2016,151.43625
4,site520,2012,151.43625
0,site520,2009,151.43625
1,site521,2007,150.1925
0,site521,2008,150.1925
1,site521,2002,150.1925
1,site521,2017,150.1925
3,site521,2012,150.1925
1,site521,2015,150.1925
2,site521,2014,150.1925
2,site522,2017,149.445
2,site522,2009,149.445
0,site522,2015,149.445
3,site522,2001,149.445
2,site522,2000,149.445
2,site522,2003,149.445
3,site522,2002,149.445
0,site522,2005,149.445
3,site522,2008,149.445
0,site522,2014,149.445
2,site522,2010,149.445
2,site523,2012,153.72
1,site523,2006,153.72
4,site523,2014,153.72
2,site523,2008,153.72
5,site523,2004,153.72
1,site523,2015,153.72
3,site524,2003,150.685
3,site524,2008,150.685
5,site524,2015,150.685
3,site524,2006,150.685
3,site524,2010,150.685
3,site524,2012,150.685
2,site524,2014,150.685
5,site524,2016,150.685
3,site525,2005,145.84625
2,site525,2007,145.84625
5,site525,1996,145.84625
2,site525,2008,145.84625
4,site525,2014,145.84625
1,site525,2017,145.84625
6,site525,2011,145.84625
1,site526,1996,154.71
6,site526,1998,154.71
4,site526,2012,154.71
9,site526,2000,154.71
2,site526,2003,154.71
6,site526,2004,154.71
3,site526,1997,154.71
7,site526,2001,154.71
6,site526,2014,154.71
5,site526,1999,154.71
9,site526,2009,154.71
3,site526,2017,154.71
10,site526,2002,154.71
4,site527,1997,160.24625
0,site527,1996,160.24625
3,site527,2014,160.24625
1,site527,2008,160.24625
3,site527,2011,160.24625
4,site527,2006,160.24625
0,site527,2015,160.24625
3,site528,2007,148.36
8,site528,2004,148.36
3,site528,2009,148.36
0,site528,2016,148.36
2,site528,2012,148.36
2,site529,2008,157.7775
2,site529,2005,157.7775
4,site529,2014,157.7775
3,site529,2011,157.7775
6,site529,2003,157.7775
1,site529,2016,157.7775
2,site530,2010,159.18625
2,site530,2005,159.18625
1,site530,2017,159.18625
2,site530,2014,159.18625
0,site530,2008,159.18625
3,site530,2007,159.18625
2,site530,2004,159.18625
1,site531,2012,123.545
2,site531,2015,123.545
3,site531,2014,123.545
3,site531,2008,123.545
2,site531,2011,123.545
2,site531,2001,123.545
2,site531,2005,123.545
4,site531,2010,123.545
1,site531,2009,123.545
4,site531,2002,123.545
4,site531,2016,123.545
8,site531,2013,123.545
2,site532,2001,140.485
1,site532,2014,140.485
2,site532,2003,140.485
5,site532,2010,140.485
1,site532,2009,140.485
1,site532,2008,140.485
4,site532,2011,140.485
1,site532,2007,140.485
0,site532,2012,140.485
2,site532,2016,140.485
0,site532,2017,140.485
2,site533,2010,135.48875
7,site533,2005,135.48875
6,site533,2009,135.48875
7,site533,2007,135.48875
6,site533,2016,135.48875
5,site533,2012,135.48875
0,site533,2008,135.48875
3,site533,2011,135.48875
3,site533,2017,135.48875
1,site533,2015,135.48875
3,site534,2003,145.64
0,site534,2010,145.64
1,site534,2011,145.64
3,site534,2009,145.64
2,site534,2012,145.64
3,site534,2006,145.64
1,site534,2008,145.64
1,site534,2017,145.64
3,site534,2001,145.64
0,site534,2015,145.64
2,site534,2016,145.64
1,site534,2013,145.64
3,site534,1999,145.64
1,site535,2009,147.4575
1,site535,2012,147.4575
0,site535,2014,147.4575
0,site535,2015,147.4575
1,site535,2008,147.4575
0,site535,2004,147.4575
0,site535,2006,147.4575
0,site536,2013,138.24625
0,site536,2012,138.24625
1,site536,2014,138.24625
0,site536,2000,138.24625
0,site536,2009,138.24625
1,site536,2017,138.24625
9,site536,2006,138.24625
0,site537,2013,109.3
4,site537,2017,109.3
3,site537,2016,109.3
5,site537,2002,109.3
12,site537,2006,109.3
3,site537,2012,109.3
8,site537,2009,109.3
0,site538,2009,132.37125
0,site538,2017,132.37125
3,site538,2004,132.37125
4,site538,2012,132.37125
3,site538,2013,132.37125
0,site538,2006,132.37125
3,site538,2016,132.37125
1,site539,2017,137.655
4,site539,2007,137.655
0,site539,2009,137.655
7,site539,2006,137.655
5,site539,1997,137.655
3,site539,2014,137.655
4,site539,1999,137.655
2,site539,2012,137.655
5,site540,2002,147.765
7,site540,2009,147.765
3,site540,2016,147.765
4,site540,2003,147.765
8,site540,2013,147.765
1,site540,2004,147.765
10,site540,2006,147.765
4,site540,2000,147.765
2,site540,1999,147.765
0,site540,2001,147.765
1,site541,2017,149.32125
7,site541,2009,149.32125
0,site541,2015,149.32125
8,site541,1997,149.32125
2,site541,2013,149.32125
1,site541,2007,149.32125
2,site542,2017,136.34
2,site542,2007,136.34
4,site542,2006,136.34
6,site542,2010,136.34
4,site542,2014,136.34
4,site542,2004,136.34
5,site542,1997,136.34
1,site542,2013,136.34
1,site543,2017,139.205
1,site543,2013,139.205
2,site543,1999,139.205
4,site543,2005,139.205
2,site543,2007,139.205
2,site543,2014,139.205
3,site543,2009,139.205
4,site543,2011,139.205
1,site543,2015,139.205
3,site544,2006,142.10875
1,site544,2009,142.10875
9,site544,2003,142.10875
4,site544,2010,142.10875
2,site544,2013,142.10875
1,site544,2015,142.10875
10,site544,2002,142.10875
3,site545,2007,134.26
2,site545,2015,134.26
3,site545,2006,134.26
2,site545,2012,134.26
3,site545,2010,134.26
2,site545,2013,134.26
4,site545,2008,134.26
2,site545,2001,134.26
3,site546,2008,133.155
3,site546,2009,133.155
3,site546,2010,133.155
3,site546,2001,133.155
1,site546,2013,133.155
1,site546,2006,133.155
1,site546,2016,133.155
2,site547,2006,142.245
7,site547,2013,142.245
0,site547,2015,142.245
2,site547,2007,142.245
2,site547,2009,142.245
3,site547,2008,142.245
3,site547,1999,142.245
2,site547,2010,142.245
3,site548,2001,146.02375
2,site548,2014,146.02375
6,site548,2012,146.02375
3,site548,2007,146.02375
5,site548,2008,146.02375
2,site548,2017,146.02375
4,site548,2004,146.02375
2,site548,2009,146.02375
2,site549,2012,142.3925
2,site549,2010,142.3925
3,site549,2002,142.3925
5,site549,2014,142.3925
1,site549,2007,142.3925
4,site549,2009,142.3925
2,site549,2016,142.3925
2,site550,2014,142.08
0,site550,2006,142.08
0,site550,2012,142.08
2,site550,2010,142.08
2,site550,2002,142.08
4,site550,2008,142.08
5,site550,2007,142.08
2,site550,2016,142.08
5,site551,2010,145.68
7,site551,2006,145.68
4,site551,2007,145.68
1,site551,2014,145.68
2,site551,2009,145.68
3,site551,2008,145.68
7,site551,2012,145.68
2,site551,2000,145.68
4,site551,2016,145.68
2,site552,2005,150.27125
0,site552,2017,150.27125
0,site552,2015,150.27125
5,site552,2011,150.27125
4,site552,2009,150.27125
4,site552,2010,150.27125
3,site552,2002,150.27125
5,site552,2013,150.27125
2,site553,2013,143.7
4,site553,2007,143.7
2,site553,2017,143.7
5,site553,2010,143.7
1,site553,2006,143.7
3,site553,2001,143.7
3,site553,2008,143.7
4,site554,2009,152.35875
2,site554,2002,152.35875
6,site554,2006,152.35875
2,site554,2008,152.35875
4,site554,2013,152.35875
2,site554,2015,152.35875
2,site554,2010,152.35875
0,site555,2010,165.44125
1,site555,2014,165.44125
0,site555,2004,165.44125
0,site555,2007,165.44125
0,site555,2002,165.44125
0,site555,2016,165.44125
0,site555,2009,165.44125
0,site555,2012,165.44125
0,site555,2008,165.44125
1,site556,2007,158.71125
2,site556,2002,158.71125
0,site556,2012,158.71125
2,site556,2005,158.71125
0,site556,2010,158.71125
2,site556,2008,158.71125
1,site556,2014,158.71125
5,site556,2017,158.71125
0,site556,1998,158.71125
2,site557,2017,160.36
0,site557,2012,160.36
3,site557,2003,160.36
0,site557,2016,160.36
0,site557,2006,160.36
1,site557,2007,160.36
1,site557,2011,160.36
0,site557,2008,160.36
1,site557,2015,160.36
1,site557,2013,160.36
3,site557,2014,160.36
1,site557,2009,160.36
3,site557,2005,160.36
0,site557,2010,160.36
1,site557,2004,160.36
1,site558,2008,166.7
0,site558,2015,166.7
2,site558,2009,166.7
2,site558,2005,166.7
1,site558,2011,166.7
0,site558,2010,166.7
0,site558,2006,166.7
1,site559,2009,118.57625
3,site559,2013,118.57625
4,site559,2005,118.57625
3,site559,2010,118.57625
1,site559,2007,118.57625
1,site559,2008,118.57625
6,site560,2017,133.96
12,site560,2014,133.96
4,site560,2011,133.96
6,site560,2013,133.96
4,site560,2016,133.96
6,site560,2012,133.96
9,site560,2003,133.96
8,site560,2010,133.96
1,site561,1998,130.00625
2,site561,2009,130.00625
2,site561,2010,130.00625
2,site561,2008,130.00625
0,site561,2003,130.00625
1,site561,2013,130.00625
2,site561,2007,130.00625
2,site561,2014,130.00625
0,site562,2002,126.21375
5,site562,2012,126.21375
6,site562,2011,126.21375
2,site562,2005,126.21375
1,site562,2017,126.21375
3,site562,2016,126.21375
8,site562,2007,126.21375
2,site562,2014,126.21375
7,site562,2008,126.21375
2,site562,2010,126.21375
4,site562,2013,126.21375
0,site563,2001,90.86
0,site563,2004,90.86
0,site563,2017,90.86
0,site563,2014,90.86
0,site563,2012,90.86
0,site563,2015,90.86
0,site563,2016,90.86
0,site563,2002,90.86
0,site563,2005,90.86
0,site563,2000,90.86
0,site563,2009,90.86
1,site563,2011,90.86
0,site563,2010,90.86
0,site563,2013,90.86
2,site564,2010,133.6825
1,site564,2007,133.6825
5,site564,2008,133.6825
6,site564,2009,133.6825
6,site564,2011,133.6825
0,site564,2012,133.6825
1,site564,2015,133.6825
2,site564,2016,133.6825
2,site564,2004,133.6825
2,site564,2001,133.6825
3,site564,2017,133.6825
4,site565,2014,126.7575
6,site565,2007,126.7575
5,site565,2009,126.7575
4,site565,2003,126.7575
3,site565,2012,126.7575
5,site565,2011,126.7575
8,site565,2008,126.7575
3,site565,2016,126.7575
1,site566,2005,115.47125
0,site566,2012,115.47125
1,site566,2007,115.47125
2,site566,2017,115.47125
0,site566,2008,115.47125
3,site566,2013,115.47125
1,site567,2008,134.8875
5,site567,2009,134.8875
1,site567,2011,134.8875
0,site567,2014,134.8875
6,site567,1997,134.8875
2,site567,2002,134.8875
2,site567,1999,134.8875
1,site567,2017,134.8875
2,site567,2006,134.8875
6,site568,1997,141.6
4,site568,2009,141.6
4,site568,2008,141.6
2,site568,2013,141.6
4,site568,2010,141.6
3,site568,2012,141.6
3,site568,2002,141.6
3,site568,2014,141.6
2,site568,2007,141.6
2,site569,2017,135.1625
3,site569,1997,135.1625
0,site569,2012,135.1625
0,site569,2010,135.1625
1,site569,2002,135.1625
10,site569,2004,135.1625
1,site569,2009,135.1625
1,site569,2014,135.1625
0,site569,2008,135.1625
5,site570,2012,140.13
3,site570,2008,140.13
2,site570,2009,140.13
1,site570,2015,140.13
2,site570,2000,140.13
1,site570,2010,140.13
1,site570,2014,140.13
5,site570,2004,140.13
2,site571,2005,132.33
3,site571,1999,132.33
2,site571,2012,132.33
2,site571,2017,132.33
3,site571,2008,132.33
4,site571,2006,132.33
3,site571,2014,132.33
4,site571,2011,132.33
1,site571,2013,132.33
1,site572,2014,142.6675
2,site572,2008,142.6675
2,site572,2011,142.6675
1,site572,2010,142.6675
3,site572,2007,142.6675
3,site572,2004,142.6675
1,site573,2014,131.375
6,site573,2012,131.375
1,site573,2005,131.375
0,site573,2015,131.375
1,site573,2010,131.375
3,site573,2000,131.375
1,site573,2008,131.375
2,site573,2013,131.375
0,site574,2014,139.84
0,site574,2008,139.84
4,site574,2010,139.84
1,site574,2009,139.84
7,site574,2004,139.84
3,site575,2008,140.9925
6,site575,2010,140.9925
3,site575,2006,140.9925
3,site575,1999,140.9925
2,site575,2015,140.9925
2,site575,2004,140.9925
1,site575,2013,140.9925
4,site576,2010,145.82
2,site576,2017,145.82
3,site576,2012,145.82
2,site576,2008,145.82
2,site576,2000,145.82
3,site576,2005,145.82
3,site576,2014,145.82
1,site577,2008,140.11
2,site577,2004,140.11
3,site577,2000,140.11
2,site577,2012,140.11
3,site577,2017,140.11
4,site577,2014,140.11
2,site577,2010,140.11
2,site578,2008,145.45375
4,site578,2010,145.45375
2,site578,2013,145.45375
4,site578,2007,145.45375
2,site578,2015,145.45375
1,site578,2000,145.45375
2,site579,2000,160.24
1,site579,2017,160.24
1,site579,2012,160.24
4,site579,2006,160.24
4,site579,2010,160.24
1,site579,2008,160.24
0,site579,2014,160.24
2,site579,2003,160.24
7,site580,2007,151.65375
2,site580,2015,151.65375
2,site580,2008,151.65375
5,site580,2002,151.65375
2,site580,2013,151.65375
6,site580,2017,151.65375
1,site580,2010,151.65375
2,site580,2005,151.65375
2,site581,2010,143.665
2,site581,2001,143.665
3,site581,2017,143.665
6,site581,2014,143.665
0,site581,2005,143.665
17,site581,2004,143.665
4,site581,2012,143.665
1,site582,2008,156.17125
1,site582,2010,156.17125
1,site582,2013,156.17125
1,site582,2017,156.17125
1,site582,2002,156.17125
2,site582,2016,156.17125
3,site582,2006,156.17125
2,site582,2003,156.17125
4,site582,2012,156.17125
3,site583,2002,158.47875
0,site583,2007,158.47875
5,site583,1999,158.47875
1,site583,2006,158.47875
4,site583,1997,158.47875
6,site583,2000,158.47875
5,site583,1996,158.47875
0,site583,2004,158.47875
0,site583,2009,158.47875
0,site583,2015,158.47875
7,site583,2012,158.47875
3,site583,1998,158.47875
4,site583,2003,158.47875
3,site583,2001,158.47875
0,site583,2017,158.47875
1,site583,2005,158.47875
1,site584,2014,160.43
2,site584,2009,160.43
0,site584,2004,160.43
0,site584,2006,160.43
2,site584,2011,160.43
1,site584,2013,160.43
0,site584,2017,160.43
1,site584,2010,160.43
0,site584,2008,160.43
0,site584,2012,160.43
0,site584,2007,160.43
8,site585,2003,154.27625
1,site585,2008,154.27625
4,site585,2014,154.27625
1,site585,2010,154.27625
6,site585,1998,154.27625
1,site585,2007,154.27625
6,site585,2012,154.27625
1,site585,2017,154.27625
0,site586,2005,155.8475
3,site586,2014,155.8475
2,site586,2003,155.8475
2,site586,2008,155.8475
1,site586,2010,155.8475
5,site586,2011,155.8475
1,site586,2002,155.8475
0,site586,2016,155.8475
0,site587,2008,161.2125
0,site587,2016,161.2125
0,site587,2014,161.2125
0,site587,2005,161.2125
0,site587,2017,161.2125
0,site587,2010,161.2125
0,site587,2007,161.2125
4,site588,2017,159.7
1,site588,2008,159.7
0,site588,2003,159.7
1,site588,2004,159.7
4,site588,1998,159.7
6,site588,1997,159.7
2,site588,2015,159.7
1,site588,2013,159.7
2,site588,2010,159.7
3,site588,1996,159.7
2,site589,2010,157.88125
2,site589,2015,157.88125
4,site589,2007,157.88125
2,site589,2017,157.88125
3,site589,2014,157.88125
3,site589,2013,157.88125
3,site589,2004,157.88125
1,site589,2008,157.88125
0,site590,2003,160.975
1,site590,2014,160.975
0,site590,2010,160.975
1,site590,2008,160.975
2,site590,2007,160.975
1,site590,2017,160.975
4,site591,2004,160.18
3,site591,2003,160.18
5,site591,2015,160.18
2,site591,2007,160.18
1,site591,2008,160.18
9,site591,2010,160.18
6,site591,2013,160.18
0,site592,2008,90.95875
0,site592,2017,90.95875
0,site592,2016,90.95875
0,site592,2007,90.95875
0,site592,2002,90.95875
0,site592,2011,90.95875
0,site592,2013,90.95875
4,site593,2017,123.72625
4,site593,2006,123.72625
3,site593,2016,123.72625
1,site593,2010,123.72625
2,site593,2014,123.72625
3,site594,2016,117.34375
2,site594,2009,117.34375
2,site594,2008,117.34375
3,site594,2002,117.34375
2,site594,2010,117.34375
2,site594,2014,117.34375
0,site594,2017,117.34375
2,site594,2004,117.34375
2,site595,2013,110.2
1,site595,2009,110.2
1,site595,2008,110.2
1,site595,2011,110.2
0,site595,2014,110.2
1,site595,2004,110.2
0,site595,2016,110.2
0,site595,2000,110.2
2,site595,2017,110.2
0,site595,2002,110.2
0,site595,2012,110.2
0,site596,2011,91.15625
0,site596,2014,91.15625
1,site596,2016,91.15625
0,site596,2010,91.15625
1,site596,2008,91.15625
0,site596,2000,91.15625
1,site596,2017,91.15625
0,site596,2013,91.15625
0,site596,2004,91.15625
2,site597,1999,136.02125
8,site597,2004,136.02125
1,site597,2008,136.02125
0,site597,2017,136.02125
0,site597,2010,136.02125
2,site597,2009,136.02125
2,site597,2012,136.02125
1,site597,2014,136.02125
5,site598,2007,126.1375
1,site598,2015,126.1375
1,site598,2014,126.1375
5,site598,2012,126.1375
4,site598,2013,126.1375
6,site598,2010,126.1375
4,site598,2000,126.1375
7,site598,2008,126.1375
4,site598,2006,126.1375
5,site598,2003,126.1375
3,site599,2008,120.86625
0,site599,2014,120.86625
3,site599,2016,120.86625
3,site599,2011,120.86625
0,site599,2017,120.86625
3,site599,2003,120.86625
2,site599,2009,120.86625
1,site600,2008,131.08
1,site600,2011,131.08
0,site600,2009,131.08
3,site600,2017,131.08
2,site600,2005,131.08
7,site601,2007,128.73125
0,site601,2014,128.73125
7,site601,2012,128.73125
0,site601,2015,128.73125
2,site601,2013,128.73125
2,site601,2009,128.73125
4,site601,2006,128.73125
4,site601,1999,128.73125
1,site601,2008,128.73125
3,site601,2004,128.73125
4,site602,2006,117.18
3,site602,2017,117.18
0,site602,2007,117.18
4,site602,2012,117.18
1,site603,2000,129.135
1,site603,2007,129.135
4,site603,2003,129.135
3,site603,2014,129.135
1,site604,2013,131.35625
3,site604,2007,131.35625
5,site604,2017,131.35625
3,site604,2002,131.35625
3,site605,2008,133.4425
4,site605,2000,133.4425
3,site605,2013,133.4425
17,site605,2004,133.4425
3,site605,2014,133.4425
4,site605,2012,133.4425
3,site605,2017,133.4425
5,site605,2005,133.4425
6,site605,2010,133.4425
6,site605,2007,133.4425
6,site605,2015,133.4425
2,site606,2000,141.2075
4,site606,2005,141.2075
17,site606,2004,141.2075
3,site606,2015,141.2075
0,site606,2013,141.2075
3,site606,2012,141.2075
2,site606,2011,141.2075
8,site606,2009,141.2075
4,site606,2017,141.2075
5,site606,2007,141.2075
1,site606,2008,141.2075
6,site606,2014,141.2075
5,site607,2013,146.15
4,site607,2016,146.15
6,site607,2014,146.15
5,site607,2008,146.15
6,site607,2010,146.15
11,site607,2004,146.15
5,site607,2006,146.15
3,site607,2012,146.15
6,site607,2007,146.15
5,site608,2000,144.40125
3,site608,2015,144.40125
3,site608,2004,144.40125
3,site608,2007,144.40125
6,site608,2009,144.40125
5,site608,2008,144.40125
2,site608,2012,144.40125
8,site608,2010,144.40125
1,site609,2006,147.82375
3,site609,2014,147.82375
7,site609,2010,147.82375
2,site609,2017,147.82375
2,site609,2004,147.82375
7,site609,2009,147.82375
4,site609,2016,147.82375
5,site609,2012,147.82375
9,site610,2009,148.43
2,site610,2007,148.43
1,site610,2017,148.43
3,site610,2006,148.43
2,site610,2016,148.43
5,site610,2014,148.43
2,site610,2004,148.43
3,site610,2008,148.43
0,site610,2012,148.43
7,site610,2010,148.43
1,site611,2010,140.8875
8,site611,2016,140.8875
7,site611,2014,140.8875
3,site611,2007,140.8875
1,site611,2008,140.8875
8,site611,2004,140.8875
1,site612,2016,153.70875
9,site612,2000,153.70875
3,site612,2003,153.70875
3,site612,2005,153.70875
3,site612,2008,153.70875
3,site612,2014,153.70875
2,site612,2012,153.70875
7,site612,1999,153.70875
8,site612,1997,153.70875
7,site612,1998,153.70875
3,site613,2012,146.96
5,site613,2007,146.96
4,site613,2008,146.96
0,site613,2004,146.96
6,site613,2014,146.96
2,site613,2017,146.96
1,site613,2010,146.96
3,site614,2010,144.5475
5,site614,2012,144.5475
3,site614,2015,144.5475
2,site614,2017,144.5475
4,site614,2001,144.5475
4,site614,2007,144.5475
3,site614,2016,144.5475
3,site615,2013,148.98
3,site615,2010,148.98
7,site615,2008,148.98
6,site615,2009,148.98
1,site615,2015,148.98
1,site615,2004,148.98
3,site616,2017,154.20875
2,site616,2005,154.20875
2,site616,2010,154.20875
3,site616,2016,154.20875
3,site616,2012,154.20875
